USER_ID,EVENT_ID,RATING
2845,82,3
2845,15,4
2845,32,1
2845,27,3
2845,3,3
2845,26,5
2845,46,3
2845,38,5
2845,14,2
2845,64,4
2845,34,1
2845,37,5
2845,40,3
2845,24,5
2845,22,4
2845,48,3
2845,54,2
2845,61,4
2845,23,3
2845,8,3
2845,67,3
2845,51,1
2845,71,4
2845,90,5
2845,31,2
2845,84,3
2845,47,3
2845,92,3
2845,21,4
2845,60,3
2845,6,3
2845,49,2
2845,29,2
2845,5,4
2845,10,5
2845,62,3
2845,75,3
2845,16,3
2845,74,4
2845,35,3
2845,87,5
2845,11,3
2845,20,4
2845,45,5
2845,53,2
2845,43,5
2845,86,1
2845,52,3
2845,7,2
2845,39,4
2846,57,2
2846,41,1
2846,20,2
2846,25,4
2846,80,1
2846,39,1
2846,92,2
2846,26,5
2846,27,5
2846,1,2
2846,42,1
2846,82,4
2846,50,2
2846,17,2
2846,37,1
2846,29,5
2846,22,1
2846,13,1
2846,63,4
2846,59,2
2846,52,1
2846,88,3
2846,83,4
2846,77,5
2846,7,5
2846,55,5
2846,23,4
2846,9,3
2846,85,2
2846,33,1
2846,28,4
2846,53,4
2846,10,3
2846,43,2
2846,16,2
2846,44,4
2846,64,5
2846,11,1
2846,46,5
2846,40,2
2846,32,5
2846,56,2
2846,78,3
2846,90,3
2846,34,2
2846,84,2
2846,66,1
2846,67,3
2846,87,4
2846,60,3
2846,61,4
2847,71,3
2847,13,3
2847,21,4
2847,36,5
2847,0,4
2847,52,1
2847,85,1
2847,66,3
2847,49,1
2847,2,1
2847,7,3
2847,59,3
2847,68,2
2847,64,1
2847,30,5
2847,26,1
2847,33,1
2847,38,3
2847,73,2
2847,76,5
2847,23,5
2847,56,1
2847,42,4
2847,34,1
2848,36,4
2848,72,3
2848,28,3
2848,67,3
2848,84,3
2848,25,4
2848,49,3
2848,29,3
2848,5,4
2848,35,5
2848,71,5
2848,58,4
2848,88,5
2848,83,5
2848,68,1
2848,50,5
2848,8,5
2848,3,4
2848,31,1
2848,63,2
2849,23,5
2849,59,1
2849,35,5
2849,70,1
2849,62,1
2849,65,4
2849,18,3
2849,76,5
2849,58,3
2849,68,2
2849,8,1
2849,28,2
2849,3,5
2849,31,3
2849,7,1
2849,57,4
2849,26,3
2849,16,3
2849,42,4
2849,91,2
2849,82,3
2849,73,5
2849,6,1
2849,81,4
2849,86,3
2849,41,5
2849,46,3
2850,26,1
2850,9,5
2850,67,2
2850,89,2
2850,31,5
2850,83,5
2850,40,4
2850,80,3
2850,46,1
2850,70,4
2850,19,4
2850,6,3
2850,49,2
2850,5,5
2850,54,2
2850,7,5
2850,59,2
2850,33,1
2850,44,2
2850,11,5
2850,15,1
2850,27,4
2850,12,4
2850,43,1
2850,63,1
2850,50,4
2850,65,5
2850,86,4
2850,53,4
2850,30,1
2850,78,1
2850,87,3
2850,69,3
2851,12,5
2851,53,4
2851,21,2
2851,58,5
2851,28,3
2852,36,1
2852,21,5
2852,30,2
2852,16,3
2852,72,2
2852,49,1
2852,71,1
2852,66,2
2852,92,4
2852,28,3
2852,43,5
2852,41,4
2852,17,2
2852,5,5
2852,27,1
2852,44,2
2852,61,2
2853,18,5
2853,38,5
2853,80,2
2853,42,2
2853,57,2
2853,49,5
2853,26,3
2853,23,4
2853,12,4
2853,52,2
2853,1,3
2853,48,1
2853,61,2
2853,20,2
2853,2,5
2853,72,5
2853,64,3
2853,69,4
2853,24,1
2853,11,5
2853,85,2
2853,39,3
2853,33,5
2853,62,1
2853,47,1
2853,55,5
2853,82,3
2853,22,2
2853,21,5
2853,45,5
2853,91,3
2853,31,3
2853,43,3
2853,51,5
2853,27,2
2853,15,2
2853,76,3
2853,60,4
2853,37,3
2854,55,5
2854,76,4
2854,4,4
2854,37,5
2854,24,3
2854,1,4
2854,47,1
2854,27,2
2854,58,1
2854,81,3
2854,65,2
2854,49,3
2854,69,5
2854,41,3
2854,89,4
2855,1,2
2855,88,2
2855,47,2
2855,65,3
2855,84,1
2855,3,5
2855,53,2
2855,30,4
2855,69,1
2855,24,3
2855,87,4
2855,35,5
2855,31,4
2855,58,2
2855,15,4
2855,80,2
2855,60,2
2855,12,2
2855,11,2
2855,57,4
2856,47,5
2856,36,2
2856,67,1
2856,85,2
2856,73,1
2856,69,4
2856,41,3
2856,58,3
2856,19,2
2856,30,1
2856,51,3
2856,40,4
2856,32,5
2856,62,5
2856,33,5
2856,48,4
2856,71,2
2856,68,5
2856,24,4
2856,2,2
2856,15,2
2856,92,4
2856,42,4
2856,82,4
2856,60,5
2856,28,5
2856,66,1
2856,18,2
2856,16,3
2856,43,3
2857,77,2
2857,41,2
2857,35,3
2857,68,4
2857,4,2
2857,8,3
2857,38,5
2857,84,1
2857,37,1
2857,45,2
2857,80,2
2857,20,3
2857,72,3
2857,82,3
2857,90,1
2857,87,3
2857,85,2
2857,5,2
2857,73,5
2859,63,5
2859,77,1
2859,34,2
2859,28,1
2859,88,2
2859,87,4
2859,15,5
2859,11,4
2859,90,2
2859,27,4
2859,38,4
2859,32,4
2859,10,1
2859,53,1
2859,62,4
2859,61,4
2859,84,4
2859,46,4
2859,70,3
2859,78,1
2859,25,4
2859,13,1
2859,44,5
2859,19,2
2859,60,5
2859,85,5
2860,3,3
2860,30,2
2860,54,4
2860,1,3
2860,62,5
2860,72,4
2860,53,1
2860,75,3
2860,17,5
2860,64,3
2860,61,5
2860,19,1
2860,44,1
2860,39,3
2860,59,1
2860,36,3
2860,92,4
2860,28,1
2860,51,1
2861,21,3
2861,32,3
2861,76,2
2861,5,1
2861,58,4
2861,70,4
2861,37,4
2861,72,3
2861,10,1
2861,30,3
2861,24,1
2861,34,1
2861,28,5
2861,50,5
2861,66,5
2861,59,4
2861,20,1
2861,75,4
2861,0,5
2861,68,2
2863,19,3
2863,90,2
2863,0,5
2863,45,3
2863,46,5
2863,89,4
2863,12,1
2863,81,5
2863,4,1
2863,18,5
2863,38,4
2863,92,2
2863,84,4
2863,64,3
2863,74,2
2863,57,5
2863,77,1
2863,33,3
2863,85,1
2863,88,1
2863,6,2
2863,9,4
2863,54,2
2863,34,1
2863,82,2
2863,32,4
2863,8,5
2863,60,5
2863,68,3
2863,62,5
2863,40,2
2863,36,3
2863,69,5
2863,79,5
2863,11,4
2863,25,2
2863,1,5
2864,59,5
2864,60,3
2864,8,3
2864,31,3
2864,88,5
2864,90,1
2864,35,4
2864,7,5
2864,5,3
2864,62,5
2864,49,1
2864,34,4
2864,14,4
2864,16,4
2864,20,3
2864,64,3
2864,65,3
2864,0,3
2864,67,5
2864,32,2
2864,2,4
2864,66,1
2864,28,4
2865,45,5
2865,6,2
2865,43,4
2865,0,1
2865,1,3
2866,54,1
2866,21,1
2866,30,4
2866,55,4
2866,13,1
2866,27,5
2866,74,2
2866,91,4
2866,38,1
2866,61,2
2866,44,2
2866,87,3
2866,22,4
2866,69,4
2866,67,4
2866,1,2
2866,85,2
2866,76,2
2866,51,2
2866,9,5
2867,55,5
2867,1,3
2867,50,3
2867,26,5
2867,68,3
2867,61,4
2867,39,1
2867,34,2
2867,6,2
2867,15,5
2867,43,1
2867,42,1
2867,72,1
2867,19,4
2867,82,3
2867,31,3
2867,37,3
2867,60,1
2867,12,2
2867,92,1
2867,45,5
2867,49,3
2868,45,5
2868,22,4
2868,21,5
2868,73,1
2868,90,1
2868,89,5
2868,14,4
2868,41,4
2868,72,3
2868,2,3
2868,50,1
2868,79,3
2868,0,5
2868,77,1
2868,66,1
2869,87,2
2869,16,3
2869,38,5
2869,64,4
2869,14,4
2869,90,5
2869,81,5
2869,26,4
2869,83,4
2869,52,3
2869,48,3
2869,20,1
2869,15,5
2869,41,1
2869,39,4
2869,58,1
2869,47,1
2869,68,2
2869,82,2
2869,30,4
2869,51,2
2870,46,1
2870,65,5
2870,40,4
2870,48,1
2870,20,4
2870,60,3
2870,75,4
2870,84,1
2870,50,2
2870,64,2
2870,0,3
2870,90,5
2870,28,4
2870,29,4
2870,45,1
2870,37,3
2870,88,3
2870,80,5
2870,43,2
2870,89,1
2871,66,4
2871,12,5
2871,21,1
2871,81,4
2871,5,5
2871,27,4
2872,25,3
2872,79,1
2872,69,2
2872,41,2
2872,64,1
2872,86,2
2872,74,5
2872,9,5
2872,37,4
2872,26,2
2872,52,3
2872,63,1
2872,53,3
2872,61,1
2872,49,4
2872,92,4
2872,91,4
2872,89,4
2872,38,2
2872,31,3
2872,56,4
2872,45,3
2872,15,5
2872,8,1
2872,34,2
2872,3,1
2872,28,3
2872,21,2
2872,83,1
2872,29,5
2872,24,3
2872,72,5
2872,78,2
2872,70,1
2872,44,2
2872,66,2
2872,87,1
2872,77,1
2872,10,1
2872,82,4
2872,42,5
2872,67,1
2872,84,3
2872,36,3
2872,60,4
2872,65,4
2872,88,1
2872,1,4
2872,27,2
2872,43,2
2872,46,4
2872,7,2
2872,0,1
2872,48,3
2872,13,3
2872,30,5
2872,35,4
2872,50,3
2872,58,1
2872,81,2
2873,40,1
2873,57,3
2873,14,4
2873,26,2
2873,81,2
2873,13,2
2873,15,1
2873,33,2
2873,18,4
2873,37,5
2873,42,1
2873,68,4
2873,23,1
2873,84,4
2873,63,2
2873,25,5
2873,60,5
2873,50,4
2873,80,3
2873,24,2
2873,31,5
2873,59,3
2873,53,2
2873,62,5
2873,76,1
2873,34,5
2873,65,4
2873,6,2
2873,66,5
2873,74,4
2873,28,4
2873,30,2
2873,86,3
2873,87,5
2873,49,5
2873,73,4
2873,58,3
2874,37,4
2874,47,3
2874,63,4
2874,49,1
2874,75,4
2874,2,2
2874,30,5
2874,85,1
2874,69,5
2874,87,5
2874,58,1
2874,54,5
2874,92,3
2874,31,5
2874,16,3
2874,64,2
2874,28,5
2874,59,4
2874,46,5
2874,61,4
2874,84,4
2874,0,2
2874,57,2
2874,82,1
2874,73,3
2874,32,2
2874,25,3
2874,76,3
2874,23,1
2874,77,4
2874,34,1
2874,11,4
2874,12,5
2874,72,5
2874,21,1
2874,24,4
2874,86,3
2874,81,1
2874,51,2
2874,60,4
2874,88,5
2874,79,4
2874,8,3
2874,13,1
2874,40,1
2875,72,5
2875,3,3
2875,60,4
2875,32,4
2875,55,4
2875,14,5
2875,77,5
2875,5,5
2875,73,3
2875,24,2
2875,7,2
2875,20,2
2875,41,4
2875,63,1
2875,91,3
2875,54,3
2875,69,4
2875,66,5
2875,57,3
2875,78,5
2875,25,4
2875,49,2
2875,82,2
2876,54,3
2876,52,3
2876,26,5
2876,90,1
2876,24,2
2876,60,4
2876,91,5
2876,11,1
2876,6,4
2876,30,5
2876,0,3
2876,72,5
2876,13,1
2876,63,4
2876,8,2
2876,84,3
2876,88,4
2876,9,3
2876,80,3
2876,77,4
2876,23,3
2876,19,2
2876,15,1
2876,53,2
2876,66,4
2876,1,2
2876,38,5
2876,51,3
2876,22,4
2876,48,2
2876,21,4
2876,74,4
2876,7,1
2876,16,1
2876,57,4
2876,28,1
2877,78,1
2877,74,3
2877,34,3
2877,18,5
2877,27,5
2877,84,2
2877,66,1
2877,48,5
2877,44,2
2877,35,4
2877,52,5
2877,86,3
2877,58,3
2877,37,5
2877,62,5
2877,46,2
2877,87,3
2877,2,2
2877,36,4
2877,71,4
2877,65,5
2877,15,1
2877,54,5
2877,89,1
2877,28,5
2877,31,3
2877,50,5
2877,80,3
2877,5,1
2877,7,2
2878,18,4
2878,40,3
2878,52,2
2878,32,5
2878,65,1
2878,83,3
2878,78,4
2878,24,2
2878,25,3
2878,92,5
2878,72,5
2878,4,3
2878,50,2
2878,38,2
2878,85,5
2878,31,1
2878,63,5
2878,45,3
2878,3,3
2878,21,4
2878,37,4
2879,88,5
2879,8,1
2879,80,3
2879,44,4
2879,79,4
2879,83,4
2879,40,1
2879,20,5
2879,77,5
2879,64,4
2879,25,5
2879,63,1
2879,75,1
2879,70,3
2879,67,1
2879,5,5
2879,85,2
2879,14,4
2879,58,3
2879,71,1
2879,73,4
2879,86,1
2880,67,1
2880,29,2
2880,70,3
2880,63,3
2880,89,3
2880,34,4
2880,53,2
2880,87,5
2880,57,1
2880,82,4
2880,72,4
2880,41,5
2880,55,1
2880,91,1
2880,7,3
2880,27,3
2880,77,5
2880,16,2
2880,36,3
2880,74,1
2880,3,4
2880,60,4
2880,65,1
2880,71,1
2880,47,4
2880,79,1
2880,80,3
2880,64,1
2880,73,5
2880,90,3
2880,13,2
2880,44,3
2880,25,1
2880,17,4
2880,37,3
2880,9,2
2880,21,2
2880,49,5
2880,18,2
2880,58,5
2881,91,4
2881,55,3
2881,24,4
2881,62,1
2881,25,3
2881,17,1
2881,80,3
2881,85,2
2881,14,1
2881,0,5
2881,20,2
2881,23,1
2881,2,5
2881,84,3
2881,71,2
2881,21,1
2881,7,3
2881,75,2
2881,79,3
2881,3,3
2881,47,3
2881,36,4
2881,48,1
2881,65,2
2881,57,4
2881,58,4
2881,40,3
2881,66,5
2881,44,1
2881,68,2
2881,19,1
2881,4,4
2882,82,5
2882,67,2
2882,24,2
2882,16,4
2882,60,1
2882,19,5
2882,35,1
2882,31,3
2882,48,4
2882,40,3
2882,72,3
2882,75,2
2882,2,2
2882,51,1
2882,43,5
2883,78,2
2883,71,4
2883,62,1
2883,83,3
2883,14,3
2883,24,5
2883,73,1
2883,28,5
2883,84,5
2883,30,4
2883,35,1
2883,79,3
2883,25,2
2883,72,4
2883,36,2
2883,50,2
2883,31,2
2883,90,3
2883,88,1
2883,4,1
2883,13,4
2883,55,3
2883,54,4
2883,57,4
2883,47,2
2883,1,5
2883,8,4
2883,80,3
2883,49,2
2883,23,2
2883,52,2
2883,44,5
2883,41,2
2883,67,5
2883,18,2
2883,87,5
2883,53,5
2883,51,2
2883,16,3
2883,38,3
2883,70,1
2883,75,1
2883,81,4
2883,65,3
2883,10,1
2883,19,5
2883,66,5
2883,92,4
2883,33,4
2883,58,1
2883,32,1
2883,82,5
2883,74,2
2883,64,1
2883,7,4
2883,2,5
2883,5,1
2884,69,2
2884,89,2
2884,4,5
2884,48,4
2884,33,4
2884,24,4
2884,29,1
2884,9,1
2884,39,4
2884,73,4
2884,74,1
2884,44,1
2884,0,2
2884,51,2
2884,79,1
2884,86,4
2884,3,1
2884,23,4
2884,85,4
2884,87,2
2884,50,5
2884,30,2
2884,59,3
2884,84,1
2884,58,4
2884,35,5
2884,81,3
2884,2,1
2884,14,2
2884,26,2
2884,12,5
2884,6,5
2884,78,2
2884,62,3
2884,77,4
2884,75,1
2884,47,1
2884,72,5
2884,40,1
2884,1,5
2884,28,5
2884,16,5
2884,20,5
2884,21,3
2884,57,4
2884,70,4
2884,90,3
2884,65,1
2884,18,2
2884,27,1
2884,31,5
2884,61,5
2884,80,2
2884,15,5
2884,54,3
2884,64,4
2884,41,2
2884,55,1
2884,13,4
2884,25,3
2885,13,3
2885,55,5
2885,14,4
2885,83,1
2885,26,2
2885,73,4
2885,92,4
2885,31,3
2885,85,1
2885,24,4
2885,53,5
2885,46,4
2885,59,4
2886,76,4
2886,5,4
2886,84,1
2886,82,1
2886,15,1
2886,59,2
2886,67,2
2886,77,4
2886,91,2
2886,31,3
2886,25,1
2886,7,1
2886,51,1
2886,45,3
2886,13,2
2886,39,3
2886,29,1
2886,43,2
2886,56,5
2886,42,1
2886,92,4
2886,20,3
2886,3,3
2886,32,4
2886,44,4
2886,57,5
2886,34,3
2886,62,4
2886,0,1
2886,11,1
2886,52,5
2886,21,1
2886,79,2
2887,83,1
2887,1,4
2887,2,2
2887,84,2
2887,71,5
2887,9,3
2887,24,1
2887,49,5
2887,61,5
2887,78,4
2887,62,2
2887,30,5
2887,12,2
2887,82,2
2888,25,4
2888,26,3
2888,44,5
2888,85,1
2888,37,1
2888,69,5
2888,21,1
2888,78,5
2888,86,1
2888,38,3
2888,54,4
2888,71,4
2888,87,1
2888,19,2
2888,56,1
2888,52,5
2888,58,3
2888,91,2
2888,45,3
2888,53,2
2888,34,1
2888,9,5
2888,80,5
2888,8,2
2888,42,3
2888,89,5
2888,59,4
2888,61,2
2888,27,5
2888,73,4
2889,64,4
2889,15,4
2889,29,2
2889,59,4
2889,8,1
2889,56,5
2889,83,3
2889,6,5
2889,27,4
2889,16,2
2889,32,5
2889,81,1
2889,88,4
2889,70,4
2889,31,3
2889,12,4
2889,0,1
2889,10,2
2890,68,1
2891,84,2
2891,67,2
2891,32,1
2891,20,2
2891,62,1
2891,68,4
2891,46,2
2891,70,5
2891,40,2
2891,69,4
2891,88,2
2891,31,1
2891,80,5
2891,21,4
2891,92,1
2891,53,4
2891,23,2
2891,77,3
2891,4,5
2891,79,3
2891,74,4
2891,6,5
2891,44,5
2891,58,2
2891,89,3
2891,72,2
2892,81,2
2892,73,2
2892,35,3
2892,43,5
2892,15,4
2892,47,1
2892,12,1
2892,27,2
2892,56,2
2892,63,1
2892,3,2
2892,45,1
2892,83,4
2892,33,2
2892,49,4
2892,52,2
2892,26,2
2892,21,2
2892,22,5
2892,79,1
2892,87,2
2892,36,3
2892,90,1
2892,68,2
2892,42,4
2892,54,1
2892,59,5
2892,19,3
2892,38,5
2892,30,1
2892,61,1
2892,57,1
2892,76,3
2892,78,4
2892,0,1
2892,11,2
2892,28,3
2892,71,3
2892,5,5
2892,44,2
2892,24,1
2892,10,3
2892,65,3
2892,34,5
2892,46,3
2892,89,5
2892,14,1
2892,6,1
2892,66,5
2892,8,2
2892,84,4
2892,70,2
2892,91,4
2892,13,3
2892,1,5
2892,31,1
2892,58,3
2892,25,1
2892,51,1
2892,64,2
2892,7,5
2892,37,2
2892,41,5
2892,40,3
2892,32,5
2893,82,2
2893,15,3
2893,26,5
2893,8,2
2893,41,2
2893,28,3
2893,62,5
2893,4,4
2893,44,4
2893,65,3
2893,46,2
2893,72,2
2893,0,5
2893,70,3
2893,51,3
2893,67,3
2893,24,5
2893,78,5
2893,23,3
2893,35,3
2893,16,4
2893,63,1
2893,20,2
2893,2,5
2893,30,1
2893,86,2
2893,11,5
2893,17,2
2893,54,4
2894,24,4
2894,55,3
2894,59,4
2894,20,3
2894,60,2
2894,81,5
2894,87,3
2894,31,2
2894,32,2
2894,47,2
2894,13,1
2894,52,4
2894,92,3
2894,71,1
2895,23,2
2895,79,4
2895,36,2
2895,35,2
2895,86,1
2895,42,1
2895,4,2
2895,54,3
2895,60,1
2895,18,2
2895,82,3
2895,0,4
2895,77,1
2895,84,4
2895,20,4
2895,45,1
2895,89,3
2895,16,4
2895,80,3
2895,63,5
2895,47,5
2895,67,5
2895,64,2
2895,68,2
2895,52,5
2895,3,3
2895,12,4
2895,91,5
2895,17,5
2895,46,2
2895,37,5
2895,29,3
2895,66,3
2895,90,3
2895,24,1
2895,59,4
2895,2,5
2895,14,1
2895,41,1
2895,33,2
2895,15,2
2895,30,3
2895,57,2
2895,69,4
2895,6,2
2895,56,3
2895,71,3
2895,92,1
2895,48,1
2896,79,5
2896,37,2
2896,90,3
2896,40,1
2896,4,2
2896,2,5
2896,36,4
2896,47,2
2896,89,4
2896,43,5
2896,39,4
2896,31,2
2896,70,4
2896,80,5
2896,19,4
2896,14,3
2896,82,1
2896,22,1
2896,10,3
2896,53,2
2896,21,1
2896,67,2
2896,0,5
2896,15,5
2896,6,5
2896,81,5
2896,5,1
2897,34,2
2897,14,4
2897,41,4
2897,2,2
2897,17,5
2897,82,4
2897,73,1
2897,43,3
2897,88,1
2897,55,3
2897,79,3
2897,7,4
2897,91,5
2897,67,1
2897,38,2
2897,11,3
2897,40,2
2897,48,4
2897,78,5
2897,42,2
2897,50,5
2897,18,3
2897,77,2
2897,20,4
2897,89,2
2898,92,1
2898,72,2
2898,26,4
2898,50,5
2898,2,1
2898,27,3
2898,62,1
2898,34,2
2898,11,5
2898,86,5
2898,18,3
2898,77,4
2898,40,4
2898,7,4
2898,91,1
2898,38,2
2898,15,3
2898,74,2
2898,55,2
2899,2,4
2899,53,5
2899,69,4
2899,18,3
2899,11,1
2899,73,5
2899,50,4
2899,54,1
2899,36,2
2899,78,4
2899,77,2
2899,92,3
2899,68,2
2899,28,2
2899,86,2
2899,89,4
2899,83,5
2899,65,2
2899,14,3
2899,21,4
2899,84,2
2899,34,2
2899,29,1
2899,9,5
2900,74,5
2900,84,2
2900,68,3
2900,58,3
2900,54,2
2900,0,5
2900,61,4
2900,63,1
2900,31,3
2900,36,1
2901,32,3
2901,80,5
2901,25,1
2901,0,3
2901,90,2
2901,55,4
2901,28,2
2901,62,5
2901,82,2
2901,9,1
2901,26,3
2901,40,3
2901,36,1
2901,49,4
2901,19,5
2901,67,3
2901,65,2
2901,68,2
2901,70,1
2901,30,1
2901,60,3
2901,29,2
2901,87,4
2901,10,4
2901,27,3
2901,89,1
2901,53,5
2901,59,5
2902,69,1
2902,77,5
2902,73,5
2902,65,5
2902,16,5
2902,51,4
2902,91,5
2903,29,1
2903,28,1
2903,4,2
2903,18,3
2903,38,2
2903,78,3
2903,46,5
2903,50,1
2903,2,1
2903,73,4
2903,26,1
2903,80,2
2903,76,5
2903,65,3
2903,83,1
2903,74,3
2903,43,4
2903,86,5
2903,3,5
2903,25,2
2903,30,1
2903,15,5
2903,51,3
2903,53,5
2903,82,4
2903,16,2
2903,66,4
2903,9,4
2903,64,2
2903,32,4
2903,55,1
2903,77,4
2903,44,1
2903,17,2
2903,24,5
2904,3,3
2904,14,4
2904,4,1
2904,67,2
2904,72,5
2904,76,5
2904,46,2
2904,31,2
2904,65,4
2904,38,3
2904,9,3
2904,6,2
2904,47,2
2904,41,2
2904,2,1
2904,37,5
2904,77,5
2904,43,1
2904,73,1
2904,22,1
2904,17,2
2904,44,1
2904,5,2
2904,56,3
2904,81,2
2904,1,4
2904,62,3
2904,30,1
2904,88,3
2904,18,4
2904,83,3
2904,34,2
2904,52,5
2904,42,4
2904,51,5
2904,74,1
2904,49,1
2904,10,5
2904,19,1
2904,55,2
2904,90,4
2904,54,2
2904,15,4
2904,71,2
2904,21,1
2904,68,5
2904,75,3
2904,84,5
2904,45,5
2904,36,1
2904,86,3
2904,64,3
2904,7,3
2904,26,1
2904,12,4
2904,66,5
2904,25,3
2904,59,3
2905,62,1
2905,73,5
2905,45,3
2906,25,5
2906,31,3
2906,83,5
2906,68,4
2906,8,3
2906,5,2
2906,61,4
2906,28,1
2906,36,1
2906,22,1
2907,88,4
2907,59,1
2907,51,3
2907,22,2
2908,64,5
2908,54,5
2908,39,2
2908,74,5
2908,72,5
2908,2,3
2908,59,5
2908,81,4
2908,23,4
2908,84,3
2908,26,5
2908,22,5
2908,37,3
2908,9,2
2908,33,5
2908,82,4
2908,32,4
2908,46,3
2908,90,5
2909,56,2
2909,58,3
2909,44,5
2909,48,1
2909,55,4
2909,38,3
2909,17,3
2909,29,2
2910,21,5
2910,81,1
2910,82,5
2910,89,4
2910,64,4
2910,57,1
2910,23,1
2910,20,2
2910,41,4
2910,40,2
2910,45,2
2910,48,2
2910,4,3
2910,75,5
2910,60,1
2910,51,3
2910,78,2
2910,58,2
2910,87,3
2910,44,1
2910,12,3
2910,36,2
2910,74,1
2911,77,3
2911,87,1
2911,66,2
2911,75,5
2911,64,2
2911,78,3
2911,6,4
2911,58,4
2911,54,1
2911,47,3
2911,20,4
2911,45,4
2911,25,3
2911,83,3
2911,18,5
2911,44,4
2912,41,3
2912,80,4
2912,37,5
2912,70,5
2912,1,2
2912,10,5
2912,17,2
2912,44,1
2912,32,3
2912,79,1
2912,43,5
2912,86,2
2912,75,2
2912,19,2
2912,14,4
2912,59,4
2912,82,5
2912,64,2
2912,63,1
2912,13,2
2912,26,3
2913,16,3
2913,69,5
2913,73,3
2913,34,5
2913,70,2
2913,0,4
2913,60,3
2913,52,5
2913,6,5
2913,75,3
2913,51,1
2913,1,3
2913,8,5
2913,14,4
2914,22,4
2914,18,3
2914,75,4
2914,38,5
2914,62,5
2914,2,2
2914,1,3
2914,73,2
2914,15,3
2914,10,3
2914,50,2
2914,19,5
2914,63,3
2914,72,5
2914,33,5
2914,65,3
2914,28,5
2914,26,2
2914,20,2
2914,55,3
2914,56,5
2914,84,3
2914,64,2
2914,23,3
2914,49,4
2914,53,5
2914,45,5
2914,91,1
2914,9,3
2914,58,3
2914,61,4
2914,5,1
2914,92,4
2914,66,4
2914,6,4
2914,81,3
2914,32,1
2914,30,3
2914,48,2
2914,69,4
2914,40,5
2914,36,1
2914,27,5
2914,59,4
2914,37,1
2914,79,1
2914,70,5
2914,47,3
2915,65,4
2915,85,5
2915,59,1
2915,56,4
2915,43,1
2915,25,2
2915,89,4
2915,75,2
2915,66,5
2915,51,4
2915,18,3
2915,8,5
2915,80,3
2915,31,5
2915,47,1
2916,2,1
2916,66,4
2916,62,3
2916,4,2
2916,24,1
2916,22,1
2916,23,1
2916,76,2
2917,61,1
2917,68,2
2917,27,4
2917,71,4
2917,56,4
2917,45,2
2917,84,2
2917,29,4
2917,22,3
2917,78,2
2917,88,2
2917,18,4
2917,14,1
2917,62,5
2917,66,3
2917,73,2
2917,21,3
2917,19,5
2917,60,1
2917,64,4
2917,90,3
2917,7,2
2917,12,5
2917,77,3
2917,54,1
2917,74,4
2917,13,5
2917,55,2
2918,50,1
2918,58,1
2918,25,3
2918,47,1
2918,10,3
2918,31,3
2918,8,5
2918,11,2
2918,18,3
2918,90,1
2918,12,3
2918,75,3
2918,63,2
2918,60,2
2918,53,2
2918,1,1
2918,52,5
2918,33,2
2918,7,4
2918,23,5
2918,70,4
2918,43,5
2918,49,5
2918,19,1
2918,91,5
2918,68,1
2918,6,4
2918,37,2
2918,17,5
2918,5,4
2918,4,2
2918,34,2
2918,85,3
2918,77,2
2918,89,5
2918,79,3
2918,21,1
2918,40,1
2918,15,3
2918,27,5
2918,3,5
2918,9,3
2918,88,3
2918,82,5
2918,66,3
2918,76,3
2918,46,4
2918,57,3
2918,69,1
2918,0,4
2918,73,1
2918,74,5
2918,81,5
2918,14,1
2918,65,2
2918,72,3
2918,26,5
2918,28,4
2919,22,4
2919,56,5
2919,33,2
2919,53,5
2919,0,2
2919,85,1
2919,70,5
2919,67,3
2919,55,1
2919,66,3
2919,76,3
2919,4,3
2919,84,5
2919,50,4
2919,41,5
2919,2,5
2919,18,2
2919,17,3
2919,32,5
2919,30,2
2919,19,1
2919,63,2
2919,80,3
2919,46,4
2919,31,4
2919,73,5
2919,14,5
2919,58,5
2919,24,2
2919,48,3
2919,75,3
2919,9,1
2919,38,2
2919,11,4
2919,49,2
2920,12,2
2920,13,4
2920,74,5
2920,67,1
2920,42,3
2920,44,2
2920,51,2
2920,14,2
2920,81,3
2920,59,4
2920,16,3
2920,47,2
2920,50,5
2920,83,4
2920,84,2
2920,39,3
2920,31,3
2920,57,1
2920,91,4
2920,20,1
2920,65,4
2920,76,3
2920,75,3
2920,29,2
2920,78,4
2920,73,4
2920,37,4
2920,35,5
2920,21,1
2920,41,3
2920,45,4
2921,33,2
2921,72,3
2921,60,4
2921,50,1
2921,30,1
2921,24,3
2921,44,3
2921,15,5
2921,90,3
2921,20,3
2921,53,5
2921,86,5
2921,11,5
2921,52,3
2921,38,1
2921,23,5
2921,91,3
2921,74,1
2921,4,2
2921,39,5
2921,17,3
2921,71,4
2921,85,4
2921,29,4
2921,13,5
2921,25,1
2922,92,1
2922,44,3
2922,35,5
2922,89,4
2922,77,1
2922,29,3
2922,60,1
2922,27,3
2922,43,3
2922,6,1
2922,70,4
2922,15,2
2922,1,2
2922,32,2
2922,46,5
2922,40,5
2922,31,1
2922,23,5
2922,82,3
2922,11,1
2922,20,4
2923,43,4
2923,86,1
2923,35,1
2923,11,4
2923,70,3
2923,51,2
2923,19,1
2923,3,3
2923,64,4
2923,29,1
2923,76,4
2923,49,5
2923,21,3
2923,71,2
2923,55,4
2923,23,4
2923,87,5
2923,4,2
2923,34,2
2923,10,3
2923,44,1
2923,40,3
