USER_ID,TOP 1 EVENT_ID,TOP 1 RATING,TOP 2 EVENT_ID,TOP 2 RATING,TOP 3 EVENT_ID,TOP 3 RATING,TOP 4 EVENT_ID,TOP 4 RATING,TOP 5 EVENT_ID,TOP 5 RATING
4905,42,0.5978022813796997,14,0.5784571766853333,46,0.5523435473442078,0,0.5448095798492432,44,0.5272049307823181
5445,2,0.8917160630226135,41,0.8889780640602112,70,0.8792544007301331,55,0.877264142036438,77,0.8435253500938416
6745,75,0.8871787786483765,24,0.8813532590866089,34,0.8442625403404236,4,0.821256160736084,91,0.8203821182250977
7775,76,0.7917982339859009,33,0.7836767435073853,29,0.7321015000343323,66,0.7314490079879761,27,0.7185907959938049
2326,34,0.7104177474975586,4,0.7048498392105103,23,0.6968556046485901,22,0.6921752095222473,6,0.68733149766922
5538,84,0.7894958853721619,87,0.7494021058082581,70,0.738750159740448,7,0.7116896510124207,62,0.7043966054916382
5818,31,0.9178014397621155,12,0.8907223343849182,2,0.8428809642791748,17,0.8184976577758789,81,0.8128376007080078
7128,55,0.9720601439476013,27,0.895729660987854,62,0.8423557281494141,44,0.8237659335136414,70,0.8052850961685181
169,72,0.890639066696167,65,0.8655906915664673,89,0.8478424549102783,56,0.8439385294914246,77,0.8028574585914612
1349,0,0.8712681531906128,46,0.8664182424545288,53,0.8646289706230164,42,0.8595868349075317,57,0.8531028032302856
2729,81,0.934567928314209,31,0.8812986016273499,12,0.8029743432998657,17,0.7918203473091125,10,0.7502586841583252
7349,0,0.9077996015548706,40,0.9032448530197144,6,0.8705139756202698,43,0.8651537895202637,73,0.8477013111114502
2880,41,0.8973531723022461,35,0.8638588190078735,91,0.8224533796310425,50,0.8064930438995361,13,0.8020617961883545
4620,0,0.7477807402610779,49,0.7229947447776794,42,0.7216624021530151,43,0.7112432718276978,67,0.6892954111099243
6050,48,0.8716593980789185,67,0.871517539024353,88,0.855659008026123,0,0.8530221581459045,57,0.8368940949440002
6980,49,0.9141982793807983,51,0.8819090127944946,54,0.8805848360061646,21,0.8483328819274902,27,0.8343555331230164
7470,10,0.6787772178649902,31,0.6434038281440735,52,0.6383110284805298,12,0.5317572355270386,81,0.5296238660812378
7490,15,0.8376852869987488,89,0.7998867630958557,44,0.7925659418106079,14,0.7842411398887634,73,0.7739217281341553
8160,81,0.9351757168769836,26,0.924828827381134,25,0.904835045337677,50,0.8970842361450195,32,0.8934180736541748
9040,0,0.948725700378418,69,0.943487286567688,67,0.9311504364013672,25,0.9021306037902832,14,0.8893439769744873
9090,39,0.8256853818893433,33,0.7864198684692383,70,0.7760416269302368,28,0.7715591192245483,66,0.7437765002250671
1461,75,0.4398517608642578,92,0.321260929107666,24,0.3164423108100891,51,0.3031138777732849,39,0.2318597435951233
2071,61,0.827082097530365,84,0.8100059032440186,71,0.7873895168304443,60,0.7698665857315063,21,0.7592551708221436
2681,8,0.601770281791687,63,0.5992048978805542,79,0.5658948421478271,67,0.5547024011611938,19,0.5149977803230286
4991,11,0.7549278140068054,39,0.751570463180542,5,0.726993203163147,24,0.6961979866027832,25,0.6882624626159668
5461,37,0.47594818472862244,10,0.4313764274120331,82,0.4254443347454071,79,0.3978296220302582,57,0.35723841190338135
6961,1,0.9981974959373474,10,0.9841049909591675,5,0.896353542804718,82,0.8684500455856323,48,0.8286371231079102
8201,37,0.705746054649353,27,0.7023190259933472,26,0.681527316570282,3,0.6736447811126709,13,0.6388547420501709
8761,58,0.921531081199646,21,0.9085979461669922,60,0.8834059238433838,14,0.8778485059738159,49,0.85532546043396
4012,7,0.8652170300483704,77,0.842086911201477,6,0.7933850884437561,1,0.7930082082748413,76,0.788165807723999
4352,88,0.7595764398574829,38,0.741579532623291,43,0.6865878701210022,73,0.685759961605072,23,0.6817949414253235
8032,28,0.7913207411766052,1,0.6734529733657837,5,0.6690281629562378,67,0.6444380283355713,57,0.6398541331291199
283,63,0.8653037548065186,70,0.8284918069839478,77,0.8196499347686768,34,0.8142322301864624,84,0.8097381591796875
1144,64,1.0513732433319092,1,0.957060694694519,10,0.95438551902771,81,0.921013593673706,7,0.8969314694404602
1444,29,0.6695238947868347,76,0.5817312598228455,63,0.49456992745399475,20,0.4886115491390228,1,0.481073796749115
1994,50,0.894116997718811,35,0.8532004356384277,18,0.8168367743492126,9,0.7625877857208252,17,0.7212517261505127
4644,11,0.9724788665771484,5,0.9369630813598633,1,0.9241870641708374,10,0.825760006904602,57,0.763465404510498
5424,71,0.8806734085083008,23,0.7266944050788879,52,0.7255567312240601,80,0.7247634530067444,15,0.7182415127754211
5444,23,0.8484426736831665,7,0.8290229439735413,84,0.8287919759750366,54,0.8284009099006653,34,0.816828727722168
6824,69,0.6578143835067749,28,0.6455647945404053,29,0.6438457369804382,42,0.6325883865356445,82,0.6143131852149963
9494,44,0.9019489884376526,55,0.879743218421936,15,0.868563711643219,14,0.8592832684516907,30,0.849003791809082
5485,77,0.7329306602478027,15,0.7016374468803406,65,0.695314884185791,3,0.6814119219779968,89,0.624144434928894
6275,82,0.945135772228241,79,0.9048544764518738,29,0.9024770855903625,83,0.9014595746994019,78,0.9004601240158081
6655,76,0.9613737463951111,1,0.8671092391014099,28,0.821689784526825,33,0.7782823443412781,5,0.7216734290122986
6775,88,0.6664080023765564,16,0.6047179698944092,35,0.5903322100639343,9,0.5874229669570923,57,0.5643485188484192
2026,90,0.8688005208969116,10,0.7308045625686646,12,0.6935781836509705,83,0.6816413998603821,80,0.6605502367019653
2736,80,0.9294150471687317,88,0.8465977311134338,23,0.7602226138114929,6,0.7179635763168335,71,0.6868391633033752
6756,85,0.8870196342468262,60,0.8521255254745483,4,0.8445892930030823,66,0.8336976170539856,11,0.8191284537315369
7046,51,0.9397907257080078,60,0.936609148979187,71,0.9186148047447205,21,0.9137206673622131,39,0.8707190752029419
8896,4,1.0161588191986084,66,0.8333826065063477,40,0.7864723205566406,22,0.7823688983917236,51,0.7817308902740479
5247,57,0.8031374216079712,48,0.6934820413589478,22,0.6708516478538513,63,0.612787663936615,1,0.588890790939331
5577,59,0.8550381660461426,79,0.8361359238624573,72,0.8268976211547852,67,0.8222649693489075,56,0.7918118834495544
2808,58,0.7774028182029724,19,0.7528157234191895,64,0.7388915419578552,49,0.7381942868232727,21,0.7166538834571838
4258,50,0.9777109026908875,49,0.9580099582672119,51,0.8819689154624939,32,0.8660827279090881,18,0.8660290241241455
5338,3,0.7342896461486816,20,0.6828118562698364,77,0.6810531616210938,63,0.6534174680709839,76,0.6461684107780457
6268,32,0.9760004878044128,8,0.8955028653144836,49,0.8755325078964233,67,0.8710451126098633,79,0.8392045497894287
7178,48,0.7942238450050354,64,0.7635357975959778,12,0.7526121735572815,80,0.7518630623817444,54,0.7480773329734802
139,68,0.6774805188179016,12,0.6540291905403137,72,0.6435438394546509,83,0.6331669092178345,81,0.6299734115600586
359,66,0.8330546617507935,39,0.7748600840568542,4,0.7655597925186157,51,0.7486142516136169,40,0.7352060079574585
479,15,0.9014406204223633,72,0.8473523855209351,89,0.8470005393028259,83,0.8395380973815918,25,0.8395101428031921
2519,19,0.8886656165122986,86,0.8380638360977173,74,0.8119702339172363,77,0.8100873231887817,67,0.7889862656593323
3419,39,0.7540087699890137,84,0.7430541515350342,71,0.7317701578140259,87,0.687122642993927,70,0.6699666976928711
3539,59,0.8047850728034973,22,0.7051856517791748,32,0.6977086067199707,37,0.6870383024215698,4,0.6723244190216064
340,25,0.974112331867218,8,0.9432557821273804,85,0.8981599807739258,39,0.896809458732605,56,0.8954528570175171
980,15,0.611941397190094,40,0.6117404103279114,52,0.5589450001716614,89,0.5295219421386719,12,0.5294115543365479
1670,33,0.8139331340789795,51,0.7081300020217896,39,0.6781527996063232,10,0.6771986484527588,42,0.6751352548599243
4510,50,0.897995114326477,35,0.8940181732177734,15,0.8746282458305359,30,0.8678732514381409,44,0.8559753894805908
6020,22,0.7708622813224792,37,0.7180154919624329,57,0.6672117114067078,59,0.6551673412322998,9,0.6383477449417114
7070,35,0.31848716735839844,21,0.3116051256656647,88,0.27583813667297363,30,0.2629393935203552,50,0.2519899606704712
8680,52,0.7126426100730896,41,0.7119472026824951,71,0.6755842566490173,65,0.6732928156852722,85,0.6679452657699585
431,12,0.5796152353286743,90,0.558179497718811,75,0.5421531796455383,24,0.5269995331764221,20,0.5069161057472229
881,89,0.7298162579536438,18,0.67490553855896,31,0.6721072196960449,35,0.6653556823730469,50,0.6580160856246948
1021,22,0.5201093554496765,13,0.5163488984107971,17,0.4982355237007141,9,0.4815436601638794,37,0.4706668257713318
3791,39,0.8383111953735352,41,0.8297492265701294,91,0.7949905395507812,52,0.7938849925994873,63,0.7371693849563599
6161,10,0.6341291666030884,12,0.5348556041717529,81,0.5058391094207764,31,0.49827778339385986,52,0.4765642583370209
6171,64,0.6660827398300171,81,0.661217212677002,10,0.6590598225593567,35,0.6543619632720947,21,0.6417334079742432
692,16,0.7221745848655701,30,0.6385849714279175,55,0.6309908032417297,42,0.5968785285949707,87,0.5952150225639343
2712,57,0.7994205951690674,22,0.7418377995491028,5,0.7263743877410889,29,0.7216342091560364,4,0.7153825163841248
6172,41,0.8046308755874634,3,0.7580575346946716,91,0.7296318411827087,65,0.6378940939903259,62,0.629047691822052
6452,23,0.9542742371559143,80,0.8956393003463745,40,0.831938624382019,88,0.8195587992668152,87,0.7994754910469055
6992,67,0.5118667483329773,8,0.48796430230140686,57,0.46091681718826294,79,0.45785632729530334,56,0.4425778090953827
9932,8,0.8778928518295288,32,0.826208233833313,55,0.8037555813789368,22,0.802777886390686,4,0.7972680926322937
5373,68,0.8031986951828003,86,0.7696360945701599,15,0.7644368410110474,44,0.7386259436607361,80,0.7298107147216797
6963,49,0.8459333777427673,58,0.8078395128250122,21,0.7909828424453735,4,0.7696117162704468,84,0.7565436363220215
8903,24,0.5239531993865967,4,0.460841566324234,76,0.43970537185668945,34,0.43376457691192627,51,0.40666699409484863
4314,4,0.76545250415802,67,0.7526935935020447,8,0.7130584716796875,85,0.6711204648017883,63,0.6701611876487732
4564,57,0.832404375076294,11,0.7534650564193726,8,0.7504545450210571,0,0.7195648550987244,53,0.7096967697143555
5564,14,0.7067821621894836,85,0.6912968158721924,55,0.6892335414886475,47,0.6840232610702515,92,0.6680947542190552
9574,88,0.7871171236038208,43,0.7605534195899963,59,0.7531812787055969,38,0.7441196441650391,50,0.6957775354385376
295,80,0.9525885581970215,23,0.8921700119972229,54,0.8813585042953491,34,0.8804603219032288,24,0.8535677194595337
1245,0,0.6751167178153992,72,0.6232845187187195,73,0.6187714338302612,92,0.602707028388977,18,0.5957244038581848
1335,41,0.7358719706535339,57,0.661156177520752,22,0.6426019072532654,52,0.616515576839447,63,0.6106345653533936
2185,40,0.9261785745620728,92,0.9076383113861084,73,0.8620758056640625,38,0.8398690223693848,39,0.8071807622909546
2695,33,0.6034314632415771,71,0.523966908454895,90,0.522305428981781,15,0.5136342644691467,30,0.5110061168670654
3625,62,0.7733712792396545,4,0.7570939064025879,55,0.7543045282363892,27,0.7050355076789856,22,0.6789861917495728
4995,21,0.7538642883300781,58,0.725883960723877,49,0.6853033304214478,60,0.6831579208374023,50,0.6818279027938843
6165,2,0.3705962300300598,69,0.35988983511924744,33,0.3551870882511139,20,0.3483344614505768,29,0.3325570225715637
7705,80,0.8958203792572021,23,0.8623089790344238,7,0.8292897939682007,38,0.7933812737464905,34,0.7578954100608826
9776,64,0.9347652196884155,19,0.888749361038208,67,0.8811302781105042,26,0.8748784065246582,83,0.8573696613311768
2837,60,0.7201473712921143,61,0.7042255401611328,46,0.7023317217826843,51,0.6989032030105591,21,0.6972706317901611
3497,0,0.9373553395271301,92,0.8664069175720215,46,0.8172560334205627,18,0.7841460704803467,53,0.7731215357780457
4807,39,0.8011420369148254,63,0.7964916825294495,7,0.7932613492012024,70,0.7607793807983398,1,0.7593417763710022
5237,4,1.0051590204238892,22,0.931400716304779,62,0.8847366571426392,3,0.87325119972229,85,0.845893383026123
5887,13,0.9583163261413574,37,0.9030355215072632,32,0.8804410696029663,64,0.8660345077514648,49,0.8640109300613403
9737,69,0.8586573600769043,26,0.7885882258415222,78,0.7691141963005066,74,0.74969482421875,59,0.7380650043487549
9827,58,0.8276799917221069,55,0.8118542432785034,35,0.7800998687744141,42,0.7679629325866699,16,0.7617490887641907
1538,2,0.7120943069458008,29,0.6745567321777344,1,0.6518800854682922,54,0.6324056386947632,27,0.6203081607818604
7968,4,0.7416708469390869,40,0.6779459118843079,71,0.6657676100730896,66,0.6632103323936462,36,0.6605290174484253
8378,84,0.7658604383468628,28,0.6890150904655457,33,0.6831004023551941,70,0.6493679881095886,76,0.6379426121711731
2849,74,0.8035480976104736,77,0.7975068688392639,3,0.761218249797821,52,0.7175259590148926,89,0.7144832611083984
3439,26,0.9091787338256836,69,0.8047171831130981,44,0.7099288702011108,83,0.7047825455665588,64,0.6520485281944275
4279,8,0.7131507992744446,67,0.6880782842636108,49,0.6504418253898621,4,0.6469489932060242,62,0.6455888748168945
4639,75,0.7795202732086182,91,0.7792752981185913,92,0.7543250322341919,51,0.748273491859436,25,0.7287143468856812
7009,33,0.7563550472259521,1,0.7556226253509521,5,0.7281455397605896,76,0.7166322469711304,39,0.6983007788658142
7759,88,0.5598029494285583,54,0.5339224338531494,0,0.5126205086708069,23,0.48055627942085266,6,0.4789661169052124
250,37,0.9615689516067505,59,0.8697407245635986,53,0.856774628162384,48,0.8445931673049927,31,0.8318541646003723
2560,34,0.7718427181243896,36,0.7708346247673035,13,0.7641156911849976,68,0.7595716118812561,24,0.7401887774467468
3120,1,0.5945639610290527,28,0.5878092050552368,10,0.571616530418396,70,0.5494771599769592,58,0.5315341949462891
3690,63,0.20590946078300476,41,0.14154376089572906,34,0.1327483355998993,70,0.09852055460214615,85,0.09321270883083344
5440,63,0.8712603449821472,41,0.8460413217544556,52,0.807720422744751,34,0.8068059682846069,45,0.803237795829773
5510,87,0.7908719182014465,88,0.7112390995025635,40,0.7024954557418823,30,0.6947808861732483,23,0.6651473045349121
8030,44,0.8155794143676758,15,0.7816049456596375,26,0.7717832326889038,68,0.7373742461204529,33,0.6922503709793091
8700,54,0.9027370810508728,84,0.8770996928215027,10,0.8722142577171326,71,0.8419133424758911,61,0.8267176151275635
1301,92,1.036031723022461,75,0.9944278001785278,46,0.9051439762115479,12,0.904585063457489,0,0.8600403070449829
4001,30,0.8359595537185669,73,0.8326084613800049,33,0.8142477869987488,23,0.7943762540817261,80,0.7875697612762451
5551,42,0.9828070998191833,30,0.9797651767730713,16,0.9357216358184814,21,0.9308784604072571,55,0.8768209218978882
5591,43,0.8095054626464844,58,0.8004862070083618,62,0.7741522192955017,85,0.7420323491096497,56,0.7341576814651489
7411,32,0.7928219437599182,50,0.7833691835403442,49,0.7007839679718018,21,0.6828560829162598,8,0.6796615719795227
7981,25,0.7207228541374207,76,0.6955807209014893,33,0.6884773969650269,86,0.6701339483261108,77,0.6681718230247498
8091,6,0.4122107923030853,86,0.38008108735084534,80,0.32689136266708374,40,0.3154784142971039,38,0.3038966953754425
432,29,0.8841385841369629,64,0.8778371810913086,74,0.8603438138961792,59,0.8450766205787659,37,0.8441713452339172
582,22,0.8469629883766174,4,0.7005283832550049,9,0.6768631935119629,53,0.67014479637146,92,0.6125320792198181
6322,91,0.8002282977104187,3,0.7308095693588257,75,0.7210548520088196,41,0.6960613131523132,92,0.6949123740196228
1273,44,0.9472684264183044,66,0.9424750208854675,8,0.9225868582725525,92,0.9189910888671875,25,0.9143517017364502
3863,84,0.8886140584945679,7,0.8746400475502014,34,0.8590368032455444,87,0.8390759229660034,63,0.8377382755279541
8453,80,0.8046905994415283,15,0.6847712993621826,88,0.6194611191749573,35,0.6037543416023254,89,0.6037097573280334
9273,33,0.8638747930526733,84,0.8027187585830688,87,0.7837041616439819,39,0.7708811163902283,30,0.7551671266555786
9483,40,0.667548418045044,12,0.6227478981018066,39,0.6005024909973145,6,0.5858091711997986,51,0.5732022523880005
9813,11,0.9748005270957947,66,0.957125723361969,85,0.9539706110954285,39,0.9306824207305908,24,0.9271273612976074
94,88,0.942844033241272,38,0.8507773280143738,43,0.8447005748748779,89,0.8233965039253235,73,0.7431423664093018
1394,60,0.998950183391571,10,0.9882885813713074,51,0.9398929476737976,54,0.86298668384552,49,0.8411159515380859
4074,41,0.5956609845161438,91,0.5724684000015259,55,0.5602635145187378,35,0.5514804124832153,44,0.5468571782112122
4504,58,0.7158718705177307,19,0.6439883708953857,62,0.6251121163368225,21,0.6205645799636841,43,0.5908901691436768
1455,89,0.9083057641983032,56,0.8880695104598999,65,0.8539831638336182,77,0.8346633315086365,3,0.8062708973884583
4615,43,0.7306267023086548,11,0.718454897403717,40,0.6904334425926208,38,0.6591922044754028,92,0.6568653583526611
6595,21,0.6271661520004272,55,0.5597984194755554,47,0.4885386824607849,14,0.4855213165283203,87,0.47809961438179016
8055,12,0.8783556818962097,81,0.8338162899017334,31,0.8176498413085938,52,0.7726600170135498,7,0.7527222633361816
8975,87,0.5499128699302673,21,0.5331628918647766,35,0.5187728404998779,71,0.508133590221405,55,0.4647321403026581
4176,34,0.8002974987030029,13,0.7503764033317566,64,0.7436904311180115,3,0.7263293266296387,87,0.7076053619384766
5206,0,0.9223257303237915,67,0.7804147601127625,18,0.7311341762542725,8,0.7066015601158142,68,0.6749727129936218
8206,40,0.7752960324287415,43,0.7507463693618774,38,0.7407470345497131,88,0.7162237167358398,73,0.6873929500579834
377,92,0.7955402731895447,2,0.7839375734329224,73,0.7401398420333862,75,0.7286379933357239,15,0.688715934753418
2867,35,0.7174460887908936,30,0.7054383754730225,26,0.6930721998214722,55,0.6211618781089783,44,0.6177108883857727
3067,35,0.8690372109413147,55,0.8373239040374756,30,0.7692707777023315,26,0.750967264175415,44,0.6928244829177856
5817,22,1.0625889301300049,41,0.9810452461242676,62,0.9158680438995361,3,0.914454460144043,74,0.9109407663345337
5937,3,0.5524500012397766,38,0.4173637628555298,91,0.37345001101493835,15,0.34997883439064026,77,0.34840431809425354
8147,6,0.8552219271659851,80,0.8040690422058105,19,0.7874981164932251,71,0.7842544913291931,23,0.7685028314590454
4038,15,0.4723283052444458,77,0.43218156695365906,44,0.39753642678260803,33,0.39106783270835876,26,0.36899757385253906
4118,67,0.8883156776428223,0,0.8422412872314453,66,0.8325451612472534,43,0.8226156234741211,8,0.8155251145362854
3529,48,0.5552161931991577,64,0.5346852540969849,81,0.4839276373386383,34,0.47443193197250366,68,0.41223177313804626
6239,3,0.44494879245758057,62,0.43058937788009644,27,0.3966732919216156,74,0.39162614941596985,55,0.3814593553543091
9079,52,0.8094760179519653,15,0.7871384620666504,71,0.744738757610321,91,0.7248072028160095,72,0.7180106043815613
570,10,0.7769882678985596,81,0.7492761611938477,52,0.7366889715194702,7,0.7198210954666138,63,0.7196224927902222
920,69,0.8354589939117432,30,0.7998449802398682,73,0.781211256980896,90,0.7666419148445129,33,0.7576249241828918
7980,1,0.7718321084976196,69,0.740983784198761,5,0.7252315282821655,82,0.655590832233429,10,0.640809953212738
9660,55,0.8183196187019348,14,0.7734087705612183,47,0.7372480630874634,42,0.7317649126052856,79,0.729397177696228
6091,85,0.9037385582923889,66,0.8906733393669128,39,0.8784441351890564,4,0.8783102035522461,70,0.859990119934082
6691,66,0.4815736711025238,8,0.4565010666847229,4,0.44521328806877136,85,0.42447608709335327,67,0.3407741189002991
9121,26,0.9621960520744324,30,0.8752295970916748,35,0.8460565209388733,50,0.8337864875793457,44,0.8272731304168701
5492,73,0.7725188136100769,80,0.75495845079422,90,0.7058708667755127,24,0.6792675852775574,68,0.6504509449005127
6002,92,0.8747799396514893,75,0.8708778619766235,12,0.8206198215484619,73,0.8204904794692993,31,0.7893825173377991
8532,80,0.9007614850997925,13,0.8973677158355713,50,0.8726844787597656,68,0.8694849610328674,18,0.8105876445770264
8742,57,0.8739239573478699,11,0.85318523645401,85,0.8290905356407166,22,0.8184983730316162,56,0.8142983317375183
9272,44,0.88905930519104,32,0.7948503494262695,55,0.7822748422622681,8,0.7545125484466553,66,0.7457835674285889
2343,86,0.9023902416229248,15,0.8584566712379456,71,0.8213268518447876,65,0.7955807447433472,14,0.7778002023696899
2653,19,0.2930470407009125,67,0.26587340235710144,86,0.21310484409332275,58,0.1876973807811737,68,0.1794639676809311
5553,49,0.7069659233093262,4,0.6777384281158447,60,0.668132483959198,21,0.6631699800491333,58,0.652116596698761
2384,58,0.8361461162567139,28,0.8144764304161072,43,0.7924331426620483,42,0.790516197681427,66,0.7711446285247803
5324,0,0.5537456274032593,69,0.5379864573478699,5,0.517374575138092,67,0.47697001695632935,90,0.47619837522506714
6734,57,0.8183901906013489,58,0.7794745564460754,60,0.7426287531852722,28,0.7401288151741028,79,0.7098693251609802
8594,11,0.8014003038406372,61,0.7589143514633179,85,0.7516709566116333,4,0.7351744174957275,84,0.7229281067848206
9834,50,0.7271158695220947,46,0.7046340703964233,53,0.6625126600265503,42,0.6434059739112854,30,0.6383551359176636
9854,54,0.8703107833862305,23,0.8492681980133057,88,0.8467878103256226,43,0.8379418849945068,80,0.8198565244674683
2885,53,0.8185383081436157,92,0.7934348583221436,75,0.7498557567596436,37,0.6677718162536621,0,0.6443030834197998
9505,76,0.9043999910354614,29,0.9020507335662842,1,0.898524820804596,7,0.8680406808853149,54,0.8640384674072266
1026,6,0.7150463461875916,33,0.6994794011116028,54,0.6693016290664673,84,0.6652031540870667,40,0.6563863754272461
5246,22,0.8959622979164124,57,0.8738557696342468,88,0.8337631225585938,53,0.8159288167953491,9,0.8122096061706543
57,31,0.9062677025794983,82,0.8955173492431641,83,0.8952733278274536,89,0.8864494562149048,78,0.8844088912010193
4137,76,0.7986758947372437,67,0.7649113535881042,28,0.7472528219223022,19,0.7060767412185669,1,0.7031939029693604
8807,60,0.41594064235687256,47,0.336478590965271,14,0.3291280269622803,71,0.3040245771408081,40,0.30192625522613525
8957,20,0.8305492401123047,90,0.8033654689788818,29,0.7715069055557251,64,0.7626696825027466,48,0.7573114037513733
868,69,0.7122653722763062,82,0.7003784775733948,83,0.6834701299667358,78,0.6813709139823914,14,0.6710619926452637
1628,24,0.7860159277915955,75,0.6943732500076294,34,0.6910616755485535,12,0.6861993074417114,54,0.6476017236709595
6088,90,0.9256415367126465,0,0.86754310131073,69,0.8636621236801147,83,0.8477731943130493,67,0.8126491904258728
6328,1,0.8986744284629822,57,0.8873748183250427,2,0.7738288640975952,16,0.7631348967552185,7,0.7431179881095886
7028,0,0.807636022567749,53,0.7093772888183594,57,0.7025225162506104,46,0.700921356678009,11,0.6693181991577148
8548,4,0.8062794804573059,8,0.7882916927337646,51,0.77081698179245,66,0.7290502190589905,32,0.7194733619689941
2489,11,0.8736822009086609,5,0.858742892742157,0,0.8389500379562378,57,0.8183714151382446,8,0.8107298016548157
3399,48,0.9286223649978638,64,0.9154709577560425,74,0.894075334072113,7,0.8801140785217285,34,0.8352997303009033
3489,87,0.8558047413825989,84,0.7017514109611511,52,0.6995905637741089,35,0.6984013915061951,71,0.6887972354888916
3699,60,1.0451081991195679,10,0.8777422308921814,47,0.8106682300567627,58,0.7885564565658569,6,0.7726373672485352
3709,14,0.677408754825592,10,0.6637682914733887,58,0.6625243425369263,70,0.6615148186683655,47,0.6569045186042786
6779,60,0.4847732186317444,52,0.47626128792762756,48,0.43600866198539734,81,0.425690621137619,63,0.41803017258644104
7669,31,0.9848311543464661,12,0.9354357123374939,48,0.9250523447990417,52,0.9125517010688782,83,0.8396549820899963
7110,92,0.8629301190376282,75,0.8166525363922119,0,0.7673802971839905,24,0.716376006603241,53,0.6884325742721558
3871,2,0.8476231098175049,41,0.809821367263794,70,0.7837387919425964,52,0.7674751877784729,31,0.7587571740150452
4781,21,0.6478589773178101,71,0.6380836963653564,51,0.6016888618469238,50,0.5838155150413513,49,0.5781031250953674
5541,15,0.7637326717376709,71,0.7079658508300781,89,0.6677521467208862,35,0.6585248708724976,77,0.6565673351287842
8691,20,0.6722530722618103,26,0.6508324146270752,31,0.6499392986297607,91,0.6360015869140625,41,0.6274236440658569
2782,24,0.871104896068573,75,0.8571794629096985,51,0.8369009494781494,4,0.8330090045928955,13,0.8285071849822998
3932,92,0.680338978767395,2,0.6710485219955444,41,0.6674970388412476,91,0.6625199317932129,85,0.630348265171051
4852,59,0.7908433675765991,88,0.7353600263595581,78,0.7165219187736511,38,0.6961432099342346,69,0.6928718686103821
6032,44,0.616523027420044,50,0.5700646638870239,89,0.552690327167511,30,0.5327208042144775,55,0.516481339931488
3613,77,0.9632126688957214,56,0.8780914545059204,70,0.8412662148475647,15,0.8205631375312805,63,0.8122692108154297
6583,81,0.9425550699234009,51,0.8506677746772766,75,0.799481987953186,12,0.7744332551956177,10,0.7318800687789917
7523,27,0.9086248278617859,4,0.8818987011909485,62,0.8211738467216492,66,0.6926150918006897,49,0.6844419836997986
1074,55,0.8625954985618591,44,0.8565632700920105,49,0.7874534130096436,21,0.7768715023994446,41,0.7406919002532959
2464,67,0.600070059299469,28,0.5736340880393982,5,0.5461028218269348,1,0.5306342244148254,8,0.5142245888710022
2694,48,0.6242231130599976,80,0.6106700897216797,7,0.5893017053604126,6,0.5870750546455383,12,0.5841260552406311
4544,22,0.4791892170906067,4,0.44332095980644226,62,0.39470919966697693,3,0.38317805528640747,85,0.37284189462661743
5274,81,0.9541722536087036,48,0.9120157957077026,64,0.8983369469642639,45,0.8961874842643738,17,0.8805232048034668
8274,6,0.8521901369094849,71,0.8440642356872559,52,0.806290328502655,10,0.7946197986602783,88,0.7798643112182617
8374,69,0.972533106803894,0,0.9384558200836182,73,0.9050570726394653,90,0.8844479918479919,42,0.8778740167617798
9444,9,0.7907629609107971,88,0.7511821985244751,50,0.7300122976303101,37,0.7223494648933411,35,0.6992297172546387
1615,35,1.032536506652832,30,0.8788399696350098,55,0.8601804971694946,21,0.8587408065795898,58,0.8503882884979248
2405,0,0.9144068956375122,46,0.8049383759498596,50,0.7720364332199097,73,0.76240473985672,92,0.7548044919967651
9345,0,0.7492654323577881,46,0.6835144758224487,92,0.6832482218742371,73,0.6625931262969971,75,0.6504829525947571
966,22,0.906830906867981,85,0.8800206184387207,60,0.8524521589279175,41,0.8248645663261414,21,0.8122126460075378
2666,72,0.7633192539215088,0,0.703870415687561,18,0.7011325359344482,12,0.6186380386352539,31,0.6118099689483643
4166,50,0.6607530117034912,37,0.5560771226882935,21,0.5505290031433105,9,0.5479726791381836,49,0.5464993715286255
6086,22,0.7907286882400513,53,0.7414454221725464,57,0.7176701426506042,59,0.7065867185592651,9,0.7044063806533813
7006,2,0.7741341590881348,87,0.742891252040863,27,0.707211971282959,17,0.6557466387748718,16,0.6458131074905396
7506,39,0.8470157384872437,66,0.7467542886734009,33,0.7263465523719788,51,0.6931172609329224,76,0.6630284786224365
9846,4,0.9324649572372437,51,0.8541299104690552,40,0.8513467311859131,21,0.840942919254303,71,0.8309447169303894
9886,49,0.9018001556396484,51,0.8910309076309204,54,0.7182451486587524,81,0.709898829460144,90,0.6839808225631714
647,57,0.8262210488319397,59,0.8104963302612305,3,0.7933661937713623,56,0.7927510738372803,22,0.7593227624893188
1467,33,0.42528584599494934,21,0.3935144543647766,44,0.3755680024623871,55,0.3652369976043701,49,0.35964149236679077
5467,4,0.6214868426322937,62,0.5967797040939331,74,0.5802839398384094,22,0.5801702737808228,3,0.5748616456985474
6197,34,0.7242705225944519,24,0.6966670155525208,54,0.6407688856124878,27,0.6346993446350098,84,0.6223254203796387
7177,61,0.6901482939720154,4,0.6896536946296692,84,0.6806020736694336,22,0.6780245304107666,70,0.6175943613052368
7657,16,0.3016356825828552,29,0.28905096650123596,26,0.24606376886367798,82,0.24603787064552307,2,0.2258392721414566
